League,Team,TriggerScore,TriggerRole,SampleSize,NextWin_Pct,NextLoss_Pct,NextDraw_Pct,NextOver15_Pct,NextOver25_Pct,NextGG_Pct,NextHomeScore_Pct,NextAwayScore_Pct,Hits_NextWin,Hits_NextLoss,Hits_NextDraw,Hits_NextOver15,Hits_NextOver25,Hits_NextGG,Hits_NextHomeScore,Hits_NextAwayScore
Spain - Virtual,GET,2:0,Away,13,46,31,23,77,46,54,85,62,6,4,3,10,6,7,11,8
Spain - Virtual,RSO,2:0,Away,13,38,38,23,62,31,31,69,54,5,5,3,8,4,4,9,7
Spain - Virtual,ALA,2:0,Home,13,38,54,8,69,62,54,77,69,5,7,1,9,8,7,10,9
Spain - Virtual,ELC,2:0,Home,13,15,38,46,69,23,46,69,69,2,5,6,9,3,6,9,9
Italy - Virtual,LEC,0:0,Away,13,62,15,23,62,46,46,54,85,8,2,3,8,6,6,7,11
Italy - Virtual,TOR,0:0,Away,13,54,23,23,69,38,46,77,69,7,3,3,9,5,6,10,9
Italy - Virtual,CAG,0:0,Home,13,31,31,38,77,38,69,85,85,4,4,5,10,5,9,11,11
Italy - Virtual,ATA,2:0,Home,13,23,31,46,62,31,54,69,69,3,4,6,8,4,7,9,9
Italy - Virtual,COM,2:0,Home,13,38,54,8,54,31,38,92,46,5,7,1,7,4,5,12,6
Italy - Virtual,PIS,2:0,Home,13,38,38,23,46,31,38,54,69,5,5,3,6,4,5,7,9
Italy - Virtual,FIO,2:0,Away,13,23,46,31,69,46,54,85,62,3,6,4,9,6,7,11,8
Italy - Virtual,VER,2:0,Away,13,23,38,38,54,38,38,62,54,3,5,5,7,5,5,8,7
Italy - Virtual,TOR,2:0,Away,13,46,31,23,85,54,62,77,77,6,4,3,11,7,8,10,10
Italy - Virtual,VER,0:2,Away,13,31,38,31,77,38,46,69,69,4,5,4,10,5,6,9,9
Italy - Virtual,ATA,1:2,Away,13,54,8,38,77,46,54,62,92,7,1,5,10,6,7,8,12
Italy - Virtual,INT,1:2,Away,13,54,31,15,85,62,77,92,85,7,4,2,11,8,10,12,11
Italy - Virtual,VER,1:2,Away,13,23,23,54,69,38,46,62,69,3,3,7,9,5,6,8,9
Italy - Virtual,JUV,1:2,Away,13,31,54,15,46,31,23,85,38,4,7,2,6,4,3,11,5
Italy - Virtual,BFC,1:2,Home,13,54,23,23,77,54,62,92,69,7,3,3,10,7,8,12,9
Italy - Virtual,COM,1:2,Home,13,54,31,15,69,54,54,92,62,7,4,2,9,7,7,12,8
Italy - Virtual,ROM,1:2,Home,13,54,15,31,54,38,38,77,38,7,2,4,7,5,5,10,5
Italy - Virtual,ATA,2:2,Away,13,62,8,31,77,46,38,54,85,8,1,4,10,6,5,7,11
Italy - Virtual,JUV,2:2,Home,13,38,54,8,62,31,31,46,77,5,7,1,8,4,4,6,10
Italy - Virtual,CAG,2:1,Home,13,38,31,31,62,31,31,77,38,5,4,4,8,4,4,10,5
Italy - Virtual,LAZ,2:1,Home,13,54,15,31,77,54,54,77,69,7,2,4,10,7,7,10,9
Italy - Virtual,COM,2:1,Away,13,31,31,38,62,54,54,62,69,4,4,5,8,7,7,8,9
Italy - Virtual,ACM,2:1,Away,13,46,31,23,85,23,38,69,69,6,4,3,11,3,5,9,9
Italy - Virtual,PAR,2:1,Away,13,23,46,31,62,46,46,85,46,3,6,4,8,6,6,11,6
Italy - Virtual,ROM,2:1,Away,13,31,31,38,69,46,54,69,69,4,4,5,9,6,7,9,9
Italy - Virtual,COM,0:1,Away,13,31,31,38,85,38,69,77,92,4,4,5,11,5,9,10,12
Italy - Virtual,INT,0:1,Home,13,54,23,23,69,62,46,77,54,7,3,3,9,8,6,10,7
Germany - Virtual,WOB,2:0,Away,13,54,31,15,85,54,62,77,85,7,4,2,11,7,8,10,11
Germany - Virtual,HDH,2:0,Home,13,15,38,46,62,31,46,69,46,2,5,6,8,4,6,9,6
Germany - Virtual,HDH,2:1,Away,13,23,62,15,77,69,54,69,77,3,8,2,10,9,7,9,10
Germany - Virtual,UNI,2:1,Away,13,46,15,38,69,31,46,69,62,6,2,5,9,4,6,9,8
Germany - Virtual,SGE,2:1,Away,13,31,38,31,69,46,38,77,54,4,5,4,9,6,5,10,7
Germany - Virtual,RBL,2:1,Home,13,38,38,23,85,54,62,69,85,5,5,3,11,7,8,9,11
Germany - Virtual,FCA,2:1,Home,13,23,46,31,77,54,69,77,85,3,6,4,10,7,9,10,11
Germany - Virtual,LEV,2:1,Home,13,69,31,0,85,62,38,100,38,9,4,0,11,8,5,13,5
Germany - Virtual,BMG,0:1,Away,13,38,46,15,85,77,54,85,69,5,6,2,11,10,7,11,9
Germany - Virtual,RBL,0:1,Away,13,31,46,23,85,54,54,77,77,4,6,3,11,7,7,10,10
Germany - Virtual,SGE,0:1,Away,13,31,23,46,85,54,46,85,54,4,3,6,11,7,6,11,7
Germany - Virtual,UNI,0:1,Home,13,15,38,46,77,54,69,85,69,2,5,6,10,7,9,11,9
Germany - Virtual,BMG,3:1,Home,13,31,46,23,69,46,31,69,54,4,6,3,9,6,4,9,7
Germany - Virtual,LEV,3:1,Home,13,38,31,31,62,38,31,54,62,5,4,4,8,5,4,7,8
Germany - Virtual,MAI,1:2,Away,13,23,54,23,69,54,69,92,77,3,7,3,9,7,9,12,10
Germany - Virtual,SCF,1:2,Away,13,46,31,23,62,38,46,62,77,6,4,3,8,5,6,8,10
Germany - Virtual,WOB,1:2,Away,13,23,31,46,54,15,38,69,54,3,4,6,7,2,5,9,7
Germany - Virtual,MAI,0:2,Home,13,38,31,31,69,46,69,77,92,5,4,4,9,6,9,10,12
Germany - Virtual,HDH,0:2,Away,13,31,23,46,85,69,62,69,77,4,3,6,11,9,8,9,10
Germany - Virtual,MAI,0:0,Home,13,54,15,31,77,62,69,85,77,7,2,4,10,8,9,11,10
Germany - Virtual,UNI,0:0,Home,13,31,62,8,54,31,31,54,69,4,8,1,7,4,4,7,9
Germany - Virtual,BMG,1:0,Home,13,23,31,46,77,54,62,77,77,3,4,6,10,7,8,10,10
Germany - Virtual,HSV,1:0,Away,13,15,62,23,92,77,77,92,85,2,8,3,12,10,10,12,11
Germany - Virtual,VFB,1:0,Away,13,54,23,23,77,69,69,77,77,7,3,3,10,9,9,10,10
France - Virtual,LYO,0:1,Home,13,31,31,38,77,31,38,69,54,4,4,5,10,4,5,9,7
France - Virtual,MET,0:1,Home,13,62,31,8,85,62,54,92,54,8,4,1,11,8,7,12,7
France - Virtual,NCE,0:1,Home,13,23,38,38,69,54,69,69,77,3,5,5,9,7,9,9,10
France - Virtual,TOU,0:1,Home,13,38,38,23,92,62,77,92,85,5,5,3,12,8,10,12,11
France - Virtual,PFC,0:1,Away,13,46,46,8,85,77,77,92,85,6,6,1,11,10,10,12,11
France - Virtual,LEH,0:0,Home,13,31,54,15,77,54,46,62,77,4,7,2,10,7,6,8,10
France - Virtual,LYO,0:0,Home,13,46,23,31,77,46,54,85,62,6,3,4,10,6,7,11,8
France - Virtual,LEN,0:0,Away,13,54,31,15,62,23,31,46,77,7,4,2,8,3,4,6,10
France - Virtual,TOU,1:0,Home,13,15,62,23,85,54,69,77,92,2,8,3,11,7,9,10,12
France - Virtual,LEN,0:2,Away,13,15,46,38,62,38,38,62,54,2,6,5,8,5,5,8,7
France - Virtual,AMO,0:2,Home,13,38,23,38,69,23,46,77,62,5,3,5,9,3,6,10,8
France - Virtual,AUX,0:2,Home,13,31,54,15,77,54,54,62,92,4,7,2,10,7,7,8,12
France - Virtual,NCE,0:2,Home,13,38,31,31,62,38,46,69,69,5,4,4,8,5,6,9,9
France - Virtual,PFC,2:0,Home,13,85,8,8,62,15,15,77,31,11,1,1,8,2,2,10,4
France - Virtual,OLM,2:0,Away,13,38,31,31,92,54,69,77,92,5,4,4,12,7,9,10,12
France - Virtual,AMO,1:2,Away,13,54,31,15,77,46,46,54,92,7,4,2,10,6,6,7,12
France - Virtual,AUX,1:2,Away,13,23,46,31,46,23,23,54,54,3,6,4,6,3,3,7,7
France - Virtual,B29,1:2,Away,13,46,46,8,77,69,62,85,77,6,6,1,10,9,8,11,10
France - Virtual,TOU,1:1,Away,13,46,23,31,85,69,85,85,92,6,3,4,11,9,11,11,12
France - Virtual,PSG,1:1,Home,13,69,23,8,85,62,54,77,77,9,3,1,11,8,7,10,10
France - Virtual,AMO,2:1,Home,13,38,46,15,54,38,38,69,62,5,6,2,7,5,5,9,8
France - Virtual,REN,2:1,Home,13,46,23,31,77,23,46,77,62,6,3,4,10,3,6,10,8
France - Virtual,LEN,2:1,Home,13,15,38,46,62,46,46,62,62,2,5,6,8,6,6,8,8
France - Virtual,AUX,2:1,Away,13,46,54,0,46,31,23,77,46,6,7,0,6,4,3,10,6
France - Virtual,STR,2:1,Away,13,46,31,23,85,62,62,77,77,6,4,3,11,8,8,10,10
France - Virtual,TOU,2:1,Away,13,38,38,23,69,54,31,69,46,5,5,3,9,7,4,9,6
England - Virtual,BOU,3:0,Away,12,33,50,17,75,42,25,67,50,4,6,2,9,5,3,8,6
England - Virtual,TOT,3:0,Away,12,33,42,25,83,67,58,75,75,4,5,3,10,8,7,9,9
England - Virtual,CRY,1:2,Home,12,50,33,17,58,50,50,92,50,6,4,2,7,6,6,11,6
England - Virtual,MUN,1:2,Home,12,42,33,25,83,58,67,83,83,5,4,3,10,7,8,10,10
England - Virtual,BOU,1:2,Home,12,58,33,8,92,67,67,92,75,7,4,1,11,8,8,11,9
England - Virtual,EVE,1:2,Home,12,42,33,25,83,50,67,75,83,5,4,3,10,6,8,9,10
England - Virtual,SUN,1:2,Away,12,42,33,25,83,50,58,75,75,5,4,3,10,6,7,9,9
England - Virtual,NEW,1:2,Away,12,42,33,25,75,58,50,58,75,5,4,3,9,7,6,7,9
England - Virtual,EVE,1:2,Away,12,17,33,50,83,58,67,75,75,2,4,6,10,7,8,9,9
England - Virtual,AST,0:1,Away,12,42,17,42,75,33,58,75,75,5,2,5,9,4,7,9,9
England - Virtual,SUN,0:1,Away,12,8,75,17,75,58,67,67,100,1,9,2,9,7,8,8,12
England - Virtual,FUL,0:1,Home,12,17,58,25,58,33,42,67,67,2,7,3,7,4,5,8,8
England - Virtual,WOL,1:0,Away,12,25,58,17,92,92,75,92,83,3,7,2,11,11,9,11,10
England - Virtual,TOT,1:0,Away,12,33,25,42,83,58,58,75,75,4,3,5,10,7,7,9,9
England - Virtual,BHA,1:0,Home,12,17,50,33,58,42,42,58,58,2,6,4,7,5,5,7,7
England - Virtual,EVE,1:0,Home,12,33,25,42,83,33,42,58,67,4,3,5,10,4,5,7,8
England - Virtual,LIV,2:0,Away,12,58,17,25,67,42,50,50,83,7,2,3,8,5,6,6,10
England - Virtual,FOR,2:0,Away,12,8,58,33,92,42,67,75,92,1,7,4,11,5,8,9,11
England - Virtual,NEW,2:0,Away,12,33,50,17,75,50,50,92,50,4,6,2,9,6,6,11,6
England - Virtual,FUL,2:0,Home,12,50,25,25,83,67,67,92,67,6,3,3,10,8,8,11,8
England - Virtual,EVE,2:0,Home,12,0,58,42,67,33,50,58,83,0,7,5,8,4,6,7,10
England - Virtual,MCI,2:1,Away,12,58,25,17,92,75,50,67,83,7,3,2,11,9,6,8,10
England - Virtual,WHU,2:1,Home,12,50,8,42,67,33,42,83,50,6,1,5,8,4,5,10,6
England - Virtual,EVE,2:1,Home,12,58,17,25,92,50,58,75,83,7,2,3,11,6,7,9,10
England - Virtual,NEW,3:1,Home,12,33,50,17,75,58,58,83,75,4,6,2,9,7,7,10,9
England - Virtual,FUL,3:1,Away,12,42,42,17,50,50,50,83,58,5,5,2,6,6,6,10,7
England - Virtual,BHA,2:2,Home,12,58,25,17,83,50,50,83,67,7,3,2,10,6,6,10,8
England - Virtual,LIV,2:2,Home,12,42,25,33,75,50,50,75,67,5,3,4,9,6,6,9,8
England - Virtual,BRE,2:2,Home,12,17,67,17,92,75,50,58,92,2,8,2,11,9,6,7,11
England - Virtual,FOR,2:2,Home,12,42,42,17,100,83,67,83,83,5,5,2,12,10,8,10,10
England - Virtual,LEE,2:2,Away,12,42,50,8,83,58,67,100,67,5,6,1,10,7,8,12,8
England - Virtual,SUN,2:2,Away,12,33,50,17,67,42,50,67,83,4,6,2,8,5,6,8,10
England - Virtual,BOU,0:0,Home,12,33,33,33,75,33,58,75,83,4,4,4,9,4,7,9,10
England - Virtual,TOT,0:0,Home,12,0,58,42,67,50,67,67,83,0,7,5,8,6,8,8,10
England - Virtual,WHU,0:0,Away,12,17,67,17,83,67,58,92,67,2,8,2,10,8,7,11,8
England - Virtual,ARS,0:0,Away,12,25,50,25,58,42,33,50,67,3,6,3,7,5,4,6,8
England - Virtual,MCI,0:0,Away,12,58,25,17,75,50,50,67,75,7,3,2,9,6,6,8,9
England - Virtual,FUL,0:2,Away,12,33,42,25,83,58,67,92,75,4,5,3,10,7,8,11,9
England - Virtual,FOR,0:2,Away,12,50,33,17,58,33,33,58,75,6,4,2,7,4,4,7,9
England - Virtual,SUN,0:2,Away,12,33,42,25,75,42,42,75,67,4,5,3,9,5,5,9,8
England - Virtual,MUN,1:3,Away,12,50,25,25,92,25,50,67,83,6,3,3,11,3,6,8,10
England - Virtual,FOR,1:3,Home,12,25,50,25,75,58,67,75,83,3,6,3,9,7,8,9,10
Spain - Virtual,ATM,2:1,Away,12,17,42,42,58,17,33,75,42,2,5,5,7,2,4,9,5
Spain - Virtual,ATM,0:1,Away,12,50,33,17,83,50,50,83,67,6,4,2,10,6,6,10,8
Spain - Virtual,FCB,1:1,Home,12,42,25,33,75,50,58,83,75,5,3,4,9,6,7,10,9
Spain - Virtual,SEV,0:0,Home,12,25,50,25,75,50,42,67,67,3,6,3,9,6,5,8,8
Spain - Virtual,GET,2:2,Home,12,83,8,8,67,42,42,83,58,10,1,1,8,5,5,10,7
Spain - Virtual,CEL,0:2,Away,12,17,58,25,58,42,42,58,75,2,7,3,7,5,5,7,9
Spain - Virtual,ATM,0:2,Away,12,42,42,17,50,50,33,67,58,5,5,2,6,6,4,8,7
Spain - Virtual,MAL,0:2,Away,12,42,25,33,67,25,33,58,67,5,3,4,8,3,4,7,8
Spain - Virtual,BIL,0:2,Home,12,42,25,33,75,50,58,75,67,5,3,4,9,6,7,9,8
Spain - Virtual,ESP,0:2,Home,12,42,42,17,50,33,33,75,58,5,5,2,6,4,4,9,7
Spain - Virtual,BIL,1:2,Away,12,17,50,33,50,33,33,75,33,2,6,4,6,4,4,9,4
Spain - Virtual,VCF,1:2,Away,12,25,25,50,42,25,42,50,58,3,3,6,5,3,5,6,7
Spain - Virtual,GIR,1:2,Away,12,17,50,33,58,42,42,58,67,2,6,4,7,5,5,7,8
Spain - Virtual,ELC,2:0,Away,12,17,50,33,67,50,42,67,67,2,6,4,8,6,5,8,8
Spain - Virtual,RMA,2:0,Away,12,58,8,33,67,42,50,50,83,7,1,4,8,5,6,6,10
Spain - Virtual,RBB,2:0,Away,12,50,25,25,42,17,25,50,58,6,3,3,5,2,3,6,7
Spain - Virtual,SEV,2:0,Away,12,42,33,25,75,33,58,75,83,5,4,3,9,4,7,9,10
Spain - Virtual,GET,2:0,Home,12,8,58,33,42,33,33,42,67,1,7,4,5,4,4,5,8
Spain - Virtual,LEV,3:1,Away,12,33,67,0,83,67,67,92,75,4,8,0,10,8,8,11,9
Italy - Virtual,NAP,0:0,Away,12,25,58,17,67,42,42,75,67,3,7,2,8,5,5,9,8
Italy - Virtual,SAS,0:0,Away,12,17,58,25,83,58,50,75,58,2,7,3,10,7,6,9,7
Italy - Virtual,VER,0:0,Home,12,50,25,25,100,58,58,75,83,6,3,3,12,7,7,9,10
Italy - Virtual,ROM,3:1,Away,12,50,33,17,75,58,58,83,67,6,4,2,9,7,7,10,8
Italy - Virtual,ACM,1:0,Away,12,58,33,8,83,67,42,58,83,7,4,1,10,8,5,7,10
Italy - Virtual,ATA,3:0,Home,12,75,8,17,58,42,25,92,25,9,1,2,7,5,3,11,3
Italy - Virtual,UDI,2:0,Home,12,42,42,17,67,33,42,75,67,5,5,2,8,4,5,9,8
Italy - Virtual,TOR,2:0,Home,12,33,17,50,50,42,50,58,67,4,2,6,6,5,6,7,8
Italy - Virtual,UDI,2:0,Away,12,17,42,42,58,25,42,67,58,2,5,5,7,3,5,8,7
Italy - Virtual,BFC,2:0,Away,12,33,33,33,67,25,42,83,50,4,4,4,8,3,5,10,6
Italy - Virtual,USC,0:2,Home,12,42,33,25,33,17,25,58,58,5,4,3,4,2,3,7,7
Italy - Virtual,SAS,2:2,Away,12,25,67,8,75,58,67,83,83,3,8,1,9,7,8,10,10
Italy - Virtual,PIS,2:2,Away,12,33,42,25,67,58,42,83,50,4,5,3,8,7,5,10,6
Italy - Virtual,ATA,2:1,Home,12,50,42,8,67,33,25,75,50,6,5,1,8,4,3,9,6
Italy - Virtual,FIO,2:1,Home,12,58,33,8,75,42,25,58,67,7,4,1,9,5,3,7,8
Italy - Virtual,PAR,2:1,Home,12,42,33,25,75,33,33,42,83,5,4,3,9,4,4,5,10
Italy - Virtual,FIO,2:1,Away,12,25,42,33,83,50,58,75,75,3,5,4,10,6,7,9,9
Italy - Virtual,VER,2:1,Away,12,42,42,17,50,33,33,67,58,5,5,2,6,4,4,8,7
Italy - Virtual,BFC,0:1,Home,12,50,25,25,92,75,75,83,92,6,3,3,11,9,9,10,11
Germany - Virtual,HDH,2:0,Away,12,25,42,33,50,33,33,67,50,3,5,4,6,4,4,8,6
Germany - Virtual,SVW,2:0,Away,12,33,42,25,50,25,17,50,50,4,5,3,6,3,2,6,6
Germany - Virtual,FCA,2:0,Away,12,33,50,17,75,75,67,83,75,4,6,2,9,9,8,10,9
Germany - Virtual,UNI,2:0,Away,12,67,0,33,75,50,67,67,92,8,0,4,9,6,8,8,11
Germany - Virtual,SGE,2:0,Away,12,17,58,25,75,50,50,83,58,2,7,3,9,6,6,10,7
Germany - Virtual,MAI,2:0,Home,12,17,33,50,75,50,67,83,75,2,4,6,9,6,8,10,9
Germany - Virtual,HSV,2:0,Home,12,42,25,33,67,42,50,83,50,5,3,4,8,5,6,10,6
Germany - Virtual,BMU,2:0,Home,12,33,58,8,67,50,42,58,75,4,7,1,8,6,5,7,9
Germany - Virtual,HSV,2:1,Home,12,50,8,42,75,25,58,92,58,6,1,5,9,3,7,11,7
Germany - Virtual,STP,2:1,Home,12,50,17,33,50,25,17,67,25,6,2,4,6,3,2,8,3
Germany - Virtual,VFB,0:1,Away,12,42,42,17,83,75,67,83,83,5,5,2,10,9,8,10,10
Germany - Virtual,BMG,0:1,Home,12,50,33,17,75,58,58,75,75,6,4,2,9,7,7,9,9
Germany - Virtual,HSV,0:1,Home,12,33,17,50,75,58,75,83,83,4,2,6,9,7,9,10,10
Germany - Virtual,STP,0:1,Home,12,50,17,33,67,33,17,58,33,6,2,4,8,4,2,7,4
Germany - Virtual,LEV,0:1,Home,12,25,25,50,67,33,58,83,67,3,3,6,8,4,7,10,8
Germany - Virtual,BVB,1:3,Away,12,58,17,25,75,50,50,58,83,7,2,3,9,6,6,7,10
Germany - Virtual,BMG,1:2,Home,12,33,42,25,83,58,58,67,83,4,5,3,10,7,7,8,10
Germany - Virtual,KOE,1:2,Home,12,25,58,17,75,50,42,58,75,3,7,2,9,6,5,7,9
Germany - Virtual,HSV,1:2,Home,12,42,17,42,83,42,67,83,75,5,2,5,10,5,8,10,9
Germany - Virtual,STP,1:2,Home,12,42,33,25,67,17,25,67,42,5,4,3,8,2,3,8,5
Germany - Virtual,WOB,1:2,Home,12,25,42,33,83,67,83,92,83,3,5,4,10,8,10,11,10
Germany - Virtual,SGE,1:2,Home,12,42,42,17,100,83,58,92,67,5,5,2,12,10,7,11,8
Germany - Virtual,HSV,1:2,Away,12,50,33,17,67,50,58,75,83,6,4,2,8,6,7,9,10
Germany - Virtual,BMU,1:1,Away,12,42,50,8,83,75,75,92,83,5,6,1,10,9,9,11,10
Germany - Virtual,BMG,0:2,Home,12,33,42,25,58,42,58,83,67,4,5,3,7,5,7,10,8
Germany - Virtual,FCA,0:2,Home,12,8,58,33,75,58,50,58,83,1,7,4,9,7,6,7,10
Germany - Virtual,BMG,0:2,Away,12,58,17,25,67,17,33,58,67,7,2,3,8,2,4,7,8
Germany - Virtual,HDH,0:0,Home,12,50,17,33,67,42,42,75,58,6,2,4,8,5,5,9,7
Germany - Virtual,FCA,0:0,Home,12,33,25,42,92,58,67,83,83,4,3,5,11,7,8,10,10
Germany - Virtual,TSG,0:0,Home,12,58,33,8,67,33,25,67,50,7,4,1,8,4,3,8,6
Germany - Virtual,BMG,0:0,Away,12,33,50,17,83,58,42,75,67,4,6,2,10,7,5,9,8
Germany - Virtual,LEV,0:0,Away,12,33,42,25,92,75,67,75,83,4,5,3,11,9,8,9,10
Germany - Virtual,SGE,0:0,Away,12,8,58,33,67,33,33,75,42,1,7,4,8,4,4,9,5
Germany - Virtual,VFB,3:0,Home,12,67,17,17,100,58,42,83,58,8,2,2,12,7,5,10,7
Germany - Virtual,MAI,2:2,Away,12,33,42,25,67,33,33,67,58,4,5,3,8,4,4,8,7
Germany - Virtual,SCF,2:2,Away,12,33,0,67,58,33,50,50,58,4,0,8,7,4,6,6,7
Germany - Virtual,TSG,1:0,Away,12,8,67,25,75,42,33,92,33,1,8,3,9,5,4,11,4
France - Virtual,LEH,0:1,Away,12,25,33,42,83,50,75,83,75,3,4,5,10,6,9,10,9
France - Virtual,NCE,0:1,Away,12,42,33,25,58,50,42,58,75,5,4,3,7,6,5,7,9
France - Virtual,AMO,0:0,Home,12,33,42,25,75,50,67,83,75,4,5,3,9,6,8,10,9
France - Virtual,LIL,0:0,Home,12,33,25,42,83,50,67,100,67,4,3,5,10,6,8,12,8
France - Virtual,NCE,0:0,Away,12,42,50,8,92,58,58,75,83,5,6,1,11,7,7,9,10
France - Virtual,STR,0:0,Away,12,25,58,17,75,42,33,75,58,3,7,2,9,5,4,9,7
France - Virtual,ANG,0:0,Away,12,25,67,8,92,75,67,92,75,3,8,1,11,9,8,11,9
France - Virtual,B29,1:0,Away,12,33,25,42,75,42,58,83,67,4,3,5,9,5,7,10,8
France - Virtual,REN,0:2,Away,12,42,25,33,67,33,50,75,75,5,3,4,8,4,6,9,9
France - Virtual,PFC,0:2,Away,12,25,33,42,75,42,33,58,50,3,4,5,9,5,4,7,6
France - Virtual,NCE,0:2,Away,12,25,50,25,75,33,33,75,50,3,6,3,9,4,4,9,6
France - Virtual,TOU,0:2,Away,12,25,33,42,83,50,67,92,75,3,4,5,10,6,8,11,9
France - Virtual,TOU,0:2,Home,12,25,42,33,67,25,42,67,67,3,5,4,8,3,5,8,8
France - Virtual,LOR,3:1,Home,12,33,25,42,83,58,75,83,83,4,3,5,10,7,9,10,10
France - Virtual,MET,3:0,Home,12,42,25,33,50,33,25,75,25,5,3,4,6,4,3,9,3
France - Virtual,LEH,2:0,Home,12,67,33,0,75,50,50,83,67,8,4,0,9,6,6,10,8
France - Virtual,LIL,2:0,Home,12,58,33,8,83,50,42,58,75,7,4,1,10,6,5,7,9
France - Virtual,TOU,2:0,Home,12,50,25,25,67,58,58,75,67,6,3,3,8,7,7,9,8
France - Virtual,STR,2:0,Away,12,25,58,17,50,42,42,92,50,3,7,2,6,5,5,11,6
France - Virtual,REN,1:2,Away,12,42,42,17,58,42,25,58,58,5,5,2,7,5,3,7,7
France - Virtual,MET,1:2,Away,12,42,33,25,58,33,33,58,58,5,4,3,7,4,4,7,7
France - Virtual,STR,1:2,Away,12,42,50,8,75,67,58,83,75,5,6,1,9,8,7,10,9
France - Virtual,PSG,1:2,Home,12,42,33,25,92,67,75,83,83,5,4,3,11,8,9,10,10
France - Virtual,LYO,2:2,Away,12,67,0,33,75,33,58,58,92,8,0,4,9,4,7,7,11
France - Virtual,MET,2:2,Away,12,33,42,25,83,42,50,75,67,4,5,3,10,5,6,9,8
England - Virtual,CRY,0:1,Away,11,18,55,27,73,45,45,73,55,2,6,3,8,5,5,8,6
England - Virtual,FOR,0:1,Away,11,27,55,18,82,55,64,91,73,3,6,2,9,6,7,10,8
England - Virtual,MUN,0:1,Away,11,36,45,18,82,73,64,91,64,4,5,2,9,8,7,10,7
England - Virtual,ARS,0:1,Home,11,27,55,18,73,55,73,82,91,3,6,2,8,6,8,9,10
England - Virtual,BOU,2:0,Away,11,55,27,18,91,64,55,73,82,6,3,2,10,7,6,8,9
England - Virtual,WOL,2:0,Away,11,36,45,18,73,55,45,55,91,4,5,2,8,6,5,6,10
England - Virtual,SUN,2:0,Home,11,18,45,36,73,27,55,73,82,2,5,4,8,3,6,8,9
England - Virtual,NEW,2:0,Home,11,36,36,27,100,82,82,100,82,4,4,3,11,9,9,11,9
England - Virtual,NEW,2:1,Away,11,36,27,36,64,36,45,73,55,4,3,4,7,4,5,8,6
England - Virtual,NEW,2:1,Home,11,27,18,55,91,45,82,91,91,3,2,6,10,5,9,10,10
England - Virtual,WOL,2:1,Home,11,27,45,27,91,64,82,91,91,3,5,3,10,7,9,10,10
England - Virtual,WOL,3:2,Away,11,36,45,18,55,55,55,64,73,4,5,2,6,6,6,7,8
England - Virtual,MUN,3:1,Home,11,55,27,18,82,64,64,91,73,6,3,2,9,7,7,10,8
England - Virtual,BOU,3:1,Home,11,55,27,18,73,73,64,82,73,6,3,2,8,8,7,9,8
England - Virtual,CHE,3:1,Away,11,27,36,36,82,73,73,91,82,3,4,4,9,8,8,10,9
England - Virtual,AST,2:2,Home,11,45,18,36,91,36,64,82,82,5,2,4,10,4,7,9,9
England - Virtual,MCI,2:2,Home,11,27,36,36,73,64,73,73,82,3,4,4,8,7,8,8,9
England - Virtual,EVE,2:2,Home,11,36,27,36,64,36,27,64,45,4,3,4,7,4,3,7,5
England - Virtual,BRE,2:2,Away,11,45,45,9,73,55,45,91,55,5,5,1,8,6,5,10,6
England - Virtual,FOR,2:2,Away,11,27,36,36,64,45,55,82,64,3,4,4,7,5,6,9,7
England - Virtual,TOT,2:2,Away,11,36,45,18,91,73,55,82,64,4,5,2,10,8,6,9,7
England - Virtual,BHA,0:0,Home,11,36,36,27,82,36,36,36,91,4,4,3,9,4,4,4,10
England - Virtual,BHA,0:0,Away,11,27,36,36,73,45,45,73,64,3,4,4,8,5,5,8,7
England - Virtual,BUR,0:0,Away,11,27,27,45,64,45,55,64,64,3,3,5,7,5,6,7,7
England - Virtual,WOL,0:0,Away,11,9,36,55,73,45,64,82,73,1,4,6,8,5,7,9,8
England - Virtual,CRY,0:2,Away,11,36,18,45,73,36,64,73,73,4,2,5,8,4,7,8,8
England - Virtual,EVE,0:2,Away,11,55,9,36,64,45,64,73,73,6,1,4,7,5,7,8,8
England - Virtual,LEE,0:2,Home,11,27,27,45,64,36,45,45,82,3,3,5,7,4,5,5,9
England - Virtual,MUN,0:2,Home,11,27,45,27,91,73,82,91,91,3,5,3,10,8,9,10,10
England - Virtual,ARS,1:3,Away,11,36,55,9,64,45,45,82,64,4,6,1,7,5,5,9,7
Spain - Virtual,ELC,2:1,Home,11,45,9,45,55,36,36,64,45,5,1,5,6,4,4,7,5
Spain - Virtual,GIR,2:1,Home,11,45,9,45,55,18,36,64,45,5,1,5,6,2,4,7,5
Spain - Virtual,GET,2:1,Away,11,55,18,27,55,36,36,36,73,6,2,3,6,4,4,4,8
Spain - Virtual,RMA,0:1,Home,11,55,27,18,73,36,27,64,55,6,3,2,8,4,3,7,6
Spain - Virtual,OVI,0:1,Away,11,36,55,9,64,36,18,82,36,4,6,1,7,4,2,9,4
Spain - Virtual,VIL,1:0,Away,11,55,18,27,73,55,55,73,73,6,2,3,8,6,6,8,8
Spain - Virtual,MAL,0:0,Away,11,36,45,18,82,36,45,82,64,4,5,2,9,4,5,9,7
